"Phase Number","Start Time","Request Type","Latency","Response Code"
"2","1646377086299","POST","635","201"
"2","1646377086243","POST","692","201"
"2","1646377086309","POST","626","201"
"2","1646377086328","POST","610","201"
"2","1646377086316","POST","627","201"
"2","1646377086340","POST","606","201"
"2","1646377086320","POST","633","201"
"2","1646377086349","POST","614","201"
"2","1646377086350","POST","614","201"
"2","1646377086342","POST","627","201"
"2","1646377086289","POST","680","201"
"2","1646377086290","POST","689","201"
"2","1646377086293","POST","688","201"
"2","1646377086376","POST","611","201"
"2","1646377086297","POST","701","201"
"2","1646377086393","POST","608","201"
"2","1646377086324","POST","678","201"
"2","1646377086379","POST","626","201"
"2","1646377086397","POST","615","201"
"2","1646377086319","POST","697","201"
"2","1646377086349","POST","667","201"
"2","1646377086347","POST","681","201"
"2","1646377086342","POST","689","201"
"2","1646377086342","POST","693","201"
"2","1646377086349","POST","688","201"
"2","1646377086353","POST","688","201"
"2","1646377086351","POST","694","201"
"2","1646377086380","POST","669","201"
"2","1646377086383","POST","669","201"
"2","1646377086402","POST","672","201"
"2","1646377086391","POST","684","201"
"2","1646377086467","POST","611","201"
"2","1646377086469","POST","611","201"
"2","1646377086429","POST","670","201"
"2","1646377086407","POST","695","201"
"2","1646377086401","POST","701","201"
"2","1646377086411","POST","691","201"
"2","1646377086481","POST","624","201"
"2","1646377086413","POST","692","201"
"2","1646377086423","POST","696","201"
"2","1646377086444","POST","684","201"
"2","1646377086506","POST","637","201"
"2","1646377086495","POST","653","201"
"2","1646377086462","POST","699","201"
"2","1646377086557","POST","617","201"
"2","1646377086496","POST","699","201"
"2","1646377086487","POST","711","201"
"2","1646377086495","POST","705","201"
"2","1646377086524","POST","695","201"
"2","1646377086580","POST","679","201"
"2","1646377086547","POST","722","201"
"2","1646377086628","POST","737","201"
"2","1646377086669","POST","696","201"
"2","1646377086779","POST","633","201"
"2","1646377086767","POST","694","201"
"2","1646377086779","POST","687","201"
"2","1646377086867","POST","672","201"
"2","1646377086838","POST","701","201"
"2","1646377086938","POST","622","201"
"2","1646377086931","POST","631","201"
"2","1646377086934","POST","633","201"
"2","1646377086935","POST","634","201"
"2","1646377086935","POST","637","201"
"2","1646377086953","POST","624","201"
"2","1646377086969","POST","610","201"
"2","1646377086969","POST","620","201"
"2","1646377086911","POST","682","201"
"2","1646377087002","POST","609","201"
"2","1646377086981","POST","630","201"
"2","1646377086943","POST","675","201"
"2","1646377086987","POST","632","201"
"2","1646377086916","POST","710","201"
"2","1646377086946","POST","683","201"
"2","1646377086931","POST","702","201"
"2","1646377086931","POST","706","201"
"2","1646377086963","POST","675","201"
"2","1646377086964","POST","674","201"
"2","1646377087016","POST","622","201"
"2","1646377086979","POST","675","201"
"2","1646377087049","POST","612","201"
"2","1646377087045","POST","632","201"
"2","1646377087005","POST","672","201"
"2","1646377086998","POST","687","201"
"2","1646377087001","POST","687","201"
"2","1646377087028","POST","674","201"
"2","1646377087013","POST","694","201"
"2","1646377087031","POST","678","201"
"2","1646377087016","POST","693","201"
"2","1646377087035","POST","677","201"
"2","1646377087102","POST","611","201"
"2","1646377087102","POST","612","201"
"2","1646377087105","POST","609","201"
"2","1646377087052","POST","669","201"
"2","1646377087041","POST","681","201"
"2","1646377087105","POST","625","201"
"2","1646377087099","POST","634","201"
"2","1646377087037","POST","697","201"
"2","1646377087128","POST","607","201"
"2","1646377087102","POST","634","201"
"2","1646377087119","POST","624","201"
"2","1646377087076","POST","670","201"
"2","1646377087078","POST","677","201"
"2","1646377087148","POST","609","201"
"2","1646377087080","POST","686","201"
"2","1646377087074","POST","695","201"
"2","1646377087144","POST","628","201"
"2","1646377087161","POST","614","201"
"2","1646377087174","POST","609","201"
"2","1646377087198","POST","631","201"
"2","1646377087219","POST","630","201"
"2","1646377087200","POST","670","201"
"2","1646377087269","POST","607","201"
"2","1646377087195","POST","688","201"
